Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
2020-11-11,17053,De Groote Zaag,100600,434600,2931LD,VR17,Rotterdam-Rijnmond,"0,594238182187056",,TRUE,47904463902352
2020-11-11,25028,Dinteloord,84000,407500,4671TH,VR20,Midden- en West-Brabant,1,,TRUE,67659723577133
2020-11-11,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,,TRUE,33211676260218
2020-11-12,9038,Gendt,193433,431657,6691MN,VR07,Gelderland-Midden,1,,TRUE,19240508504791
2020-11-12,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,5978463560038
2020-11-12,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,13443637572092
2020-11-11,17067,Haastrecht,113600,446200,2851AW,VR16,Hollands-Midden,1,,TRUE,27098197686408
2020-11-11,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,,TRUE,17954464530463
2020-11-12,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,,TRUE,7791597298983
2020-11-12,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,,TRUE,31819245269946
2020-11-12,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,,TRUE,25433960867609
2020-11-12,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,3549414608659
2020-11-11,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,,TRUE,15462851452747
2020-11-12,13034,Lisse,98792,473411,2162CN,VR16,Hollands-Midden,1,,TRUE,39041202194855
2020-11-12,9042,Millingen aan de Rijn,198791,430874,6579JC,VR08,Gelderland-Zuid,1,,TRUE,16075896546500
2020-11-12,13038,Nieuwveen,112426,466225,2441LB,VR16,Hollands-Midden,1,,TRUE,45056917547851
2020-11-12,13047,Nieuwe Wetering,101950,469745,2376BE,VR16,Hollands-Midden,1,,TRUE,19860511141132
2020-11-12,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,,TRUE,11350107373677
2020-11-12,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,,TRUE,20015784433398
2020-11-11,13012,Haarlem Schalkwijk,106080,487038,2035RB,VR12,Kennemerland,1,,TRUE,28250059073432
2020-11-12,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,,TRUE,6269238126311
2020-11-12,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,,TRUE,17598986573730
2020-11-12,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,,TRUE,13476784489292
2020-11-12,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,,TRUE,11364381185169
2020-11-11,17005,Stolwijk,112400,443700,2821SH,VR16,Hollands-Midden,1,,TRUE,38461659006214
2020-11-09,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,,TRUE,10633049616887
2020-11-12,9015,Valburg,182136,435694,6675BM,VR07,Gelderland-Midden,1,,TRUE,15647360434283
2020-11-12,28006,Vinkel,159118,412520,5382JE,VR21,Brabant-Noord,1,,TRUE,24617343970908
2020-11-09,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,,TRUE,9711320819717
2020-11-12,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,,TRUE,9109821605183
2020-11-12,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,,TRUE,100470747626864
2020-11-11,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,,TRUE,24938705519566
2020-11-11,25029,Willemstad,90600,411500,4797SC,VR20,Midden- en West-Brabant,1,,TRUE,54368351971956
2020-11-11,14002,Woerden,118500,455400,3449HJ,VR16,Hollands-Midden,"0,110441356763384",,TRUE,753834696896892
2020-11-11,14002,Woerden,118500,455400,3449HJ,VR09,Utrecht,"0,889558643236616",,TRUE,753834696896892
2020-11-14,6005,Almere,145400,490200,1332AG,VR25,Flevoland,1,,TRUE,27678582098984
2020-11-15,13049,Alphen Kerk en Zanen,102928,460234,2408AE,VR16,Hollands-Midden,1,,TRUE,194460683238900
2020-11-15,13035,Alphen Noord,106240,461275,2406LJ,VR16,Hollands-Midden,1,,TRUE,107179729940971
2020-11-15,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",,TRUE,128732053158892
2020-11-15,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",,TRUE,128732053158892
2020-11-15,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,,TRUE,255667061076711
2020-11-11,12014,Beemster,123000,503600,1461GD,VR10,Noord-Holland-Noord,"0,0641371508136803",,TRUE,14125868278063
2020-11-11,12014,Beemster,123000,503600,1461GD,VR11,Zaanstreek-Waterland,"0,93586284918632",,TRUE,14125868278063
2020-11-15,12014,Beemster,123000,503600,1461GD,VR10,Noord-Holland-Noord,"0,0641371508136803",,TRUE,58284277333192
2020-11-15,12014,Beemster,123000,503600,1461GD,VR11,Zaanstreek-Waterland,"0,93586284918632",,TRUE,58284277333192
2020-11-15,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,66172146371910
2020-11-15,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,,TRUE,42621545058035
2020-11-15,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",,TRUE,92897938540645
2020-11-15,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",,TRUE,92897938540645
2020-11-15,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",,TRUE,92897938540645
2020-11-15,11008,Blaricum,145684,475176,1261JL,VR14,Gooi en Vechtstreek,"0,706612903",,TRUE,101101586210510
2020-11-15,11008,Blaricum,145684,475176,1261JL,VR09,Utrecht,"0,293387097",,TRUE,101101586210510
2020-11-15,13042,Bodegraven,110267,455080,2411NB,VR16,Hollands-Midden,1,,TRUE,201928485297590
2020-11-15,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,,TRUE,28241330491827
2020-11-15,10031,Breukelen,128100,464100,3621MX,VR09,Utrecht,1,,TRUE,60062227540181
2020-11-15,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,,TRUE,32293530704623
2020-11-15,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,,TRUE,260388337699063
2020-11-15,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,,TRUE,63423615752259
2020-11-15,25028,Dinteloord,84000,407500,4671TH,VR20,Midden- en West-Brabant,1,,TRUE,76072036432082
2020-11-14,17061,Dokhaven,91503,434572,3087EH,VR17,Rotterdam-Rijnmond,1,,TRUE,98722792408605
2020-11-15,9039,Dreumel,158613,426637,6621KX,VR08,Gelderland-Zuid,1,,TRUE,33310927685012
2020-11-14,6003,Dronten,177400,505500,8251KM,VR25,Flevoland,1,,TRUE,59645781554098
2020-11-15,9027,Druten,169058,433793,6651BP,VR08,Gelderland-Zuid,1,,TRUE,101251338735836
2020-11-15,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,,TRUE,97138583383066
2020-11-13,27003,Eindhoven,163244,385678,5631AG,VR22,Brabant-Zuidoost,1,,TRUE,82735396105342
2020-11-12,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,74460222995502
2020-11-15,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,,TRUE,62081822305141
2020-11-11,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,,TRUE,12151466141348
2020-11-15,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,,TRUE,41944778746768
2020-11-15,30025,Gennep,194872,413098,6591BK,VR23,Limburg-Noord,1,,TRUE,21409019852030
2020-11-15,9037,Gorinchem,128920,427820,4213KC,VR08,Gelderland-Zuid,"0,161238223418573",,TRUE,558025674216887
2020-11-15,9037,Gorinchem,128920,427820,4213KC,VR18,Zuid-Holland-Zuid,"0,838761776581427",,TRUE,558025674216887
2020-11-13,13039,Gouda,108721,446220,2808ND,VR16,Hollands-Midden,1,,TRUE,61985700751118
2020-11-13,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,,TRUE,28782385148451
2020-11-15,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,,TRUE,71122420782077
2020-11-11,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,,TRUE,10344132892398
2020-11-15,17041,Hellevoetsluis,71521,428945,3225LN,VR17,Rotterdam-Rijnmond,"0,9679400271154",,TRUE,203978596750753
2020-11-15,17041,Hellevoetsluis,71521,428945,3225LN,VR18,Zuid-Holland-Zuid,"0,0320599728846",,TRUE,203978596750753
2020-11-12,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,,TRUE,47874594986169
2020-11-15,30016,Heugem,178114,314163,6247EN,VR24,Limburg-Zuid,1,,TRUE,40096615812853
2020-11-15,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,,TRUE,34035318559428
2020-11-14,1026,Hoogezand,247700,576900,9611CE,VR01,Groningen,1,,TRUE,125361944246592
2020-11-12,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,74224722629836
2020-11-15,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,121637839816600
2020-11-15,11012,Huizen,145022,480262,1271AA,VR14,Gooi en Vechtstreek,1,,TRUE,52193112292139
2020-11-15,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,,TRUE,119292780937759
2020-11-15,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,,TRUE,55133375888390
2020-11-15,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,,TRUE,110556692571938
2020-11-15,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",,TRUE,51290922004549
2020-11-15,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",,TRUE,51290922004549
2020-11-14,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,,TRUE,65858899370696
2020-11-15,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,,TRUE,17933806056987
2020-11-15,9030,Maasbommel,164300,426800,6627AV,VR08,Gelderland-Zuid,1,,TRUE,77987326666772
2020-11-15,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,,TRUE,21311809085123
2020-11-15,15004,Nieuwe Waterweg,70200,442700,3151XE,VR15,Haaglanden,"0,841309046001852",,TRUE,107918073858063
2020-11-15,15004,Nieuwe Waterweg,70200,442700,3151XE,VR17,Rotterdam-Rijnmond,"0,158690953998148",,TRUE,107918073858063
2020-11-13,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,,TRUE,33680087426279
2020-11-15,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,,TRUE,182227439398381
2020-11-13,13023,Noordwijk,90748,470767,2201AH,VR16,Hollands-Midden,1,,TRUE,162339170861770
2020-11-14,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,,TRUE,105460337041263
2020-11-14,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,,TRUE,61970787350992
2020-11-15,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,,TRUE,97425039508540
2020-11-14,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,,TRUE,74940225768824
2020-11-15,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,,TRUE,43528057746227
2020-11-14,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,,TRUE,27809120277510
2020-11-15,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,144307302104212
2020-11-15,10035,Rhenen,164900,442800,3911TZ,VR09,Utrecht,1,,TRUE,50517448275449
2020-11-15,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,,TRUE,181959315417854
2020-11-12,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,341884455692687
2020-11-15,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,,TRUE,152886680934219
2020-11-15,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,,TRUE,12440253433734
2020-11-15,19001,Sint Maartensdijk,63979,397049,4695PP,VR19,Zeeland,1,,TRUE,61264956130054
2020-11-11,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,8011329565886
2020-11-13,27006,Soerendonk,169275,369189,6027RC,VR22,Brabant-Zuidoost,1,,TRUE,99960255600017
2020-11-15,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,,TRUE,34082776246575
2020-11-15,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,,TRUE,27107128083232
2020-11-14,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,,TRUE,242584539329320
2020-11-15,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,,TRUE,17517131951898
2020-11-14,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,,TRUE,404192510867082
2020-11-15,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,,TRUE,16649415635233
2020-11-15,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,89439248977883
2020-11-15,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,,TRUE,29844627025550
2020-11-15,4017,Vollenhove,192970,520574,8325PP,VR04,IJsselland,1,,TRUE,40893365397256
2020-11-10,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,,TRUE,42967302191010
2020-11-15,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,,TRUE,2605838333071
2020-11-15,13048,Waddinxveen-Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,,TRUE,59067443058581
2020-11-15,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,,TRUE,15148474487463
2020-11-15,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,,TRUE,19002248878000
2020-11-12,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,,TRUE,63221093388895
2020-11-15,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,,TRUE,30583437393433
2020-11-11,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,14791144184690
2020-11-12,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,14825138981368
2020-11-12,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,26056360113154
2020-11-12,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,23126946027230
2020-11-15,12010,Zaandam-Oost,119024,493720,1504NX,VR11,Zaanstreek-Waterland,1,,TRUE,152789577534270
2020-11-14,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,,TRUE,49044114431540
2020-11-12,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,41454442733723
2020-11-12,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,,TRUE,33207252474567
2020-11-15,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,53996943775610
2020-11-15,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,,TRUE,131855470051583
2020-11-15,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,,TRUE,22606493483445
2020-11-15,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,14349007745452
2020-11-15,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,,TRUE,9654289319161
2020-11-15,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268326903",,TRUE,63228682278919
2020-11-15,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014731673097",,TRUE,63228682278919
2020-11-16,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,,TRUE,20267058775651
2020-11-15,28003,Aarle-Rixtel,174610,391423,5735SC,VR21,Brabant-Noord,"0,004472086",,TRUE,61203001850750
2020-11-15,28003,Aarle-Rixtel,174610,391423,5735SC,VR22,Brabant-Zuidoost,"0,995527914",,TRUE,61203001850750
2020-11-16,3001,Beilen,228900,542000,9411VR,VR03,Drenthe,1,,TRUE,38909687390464
2020-11-16,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,15140315867703
2020-11-15,27004,Boxtel,150900,402200,5283SC,VR21,Brabant-Noord,1,,TRUE,41631770094306
2020-11-16,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,,TRUE,6124556213585
2020-11-16,3034,Coevorden,245000,518100,7741LE,VR03,Drenthe,"0,764297460259456",,TRUE,21577226330095
2020-11-16,3034,Coevorden,245000,518100,7741LE,VR04,IJsselland,"0,235702539740545",,TRUE,21577226330095
2020-11-16,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,,TRUE,27978134924505
2020-11-15,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,,TRUE,77187566887093
2020-11-16,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,,TRUE,1098230361838
2020-11-16,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,,TRUE,109596530534749
2020-11-16,7018,Dinxperlo,229680,430250,7091HB,VR06,Noord- en Oost-Gelderland,1,,TRUE,43235016766626
2020-11-16,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,15937678472338
2020-11-16,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,2444420918081
2020-11-16,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,41203867341317
2020-11-16,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,,TRUE,21301494295267
2020-11-16,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,,TRUE,20780421632969
2020-11-16,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,56367508555730
2020-11-15,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,,TRUE,15856074351848
2020-11-13,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,287042099507928",,TRUE,28009487029109
2020-11-13,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,712957900492072",,TRUE,28009487029109
2020-11-16,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,,TRUE,13901295224067
2020-11-13,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,,TRUE,86095603851368
2020-11-16,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,41853358761531
2020-11-16,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,,TRUE,13510622164736
2020-11-16,4018,Heino,210430,495113,8141NS,VR04,IJsselland,1,,TRUE,14834522783349
2020-11-16,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,,TRUE,78604023595473
2020-11-16,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,,TRUE,9763963855961
2020-11-16,4022,Holten,225030,473360,7451NG,VR04,IJsselland,"0,265811388701328",,TRUE,21191003276853
2020-11-16,4022,Holten,225030,473360,7451NG,VR05,Twente,"0,734188611298672",,TRUE,21191003276853
2020-11-15,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,,TRUE,76149937442937
2020-11-16,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,,TRUE,59131101514683
2020-11-16,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,,TRUE,19619883906567
2020-11-16,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,29974332241590
2020-11-16,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,,TRUE,22506121973086
2020-11-16,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,,TRUE,8803052084952
2020-11-14,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,,TRUE,17300523226890
2020-11-16,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,,TRUE,7894510373016
2020-11-13,14003,Leidsche Rijn,131118,458344,3543AH,VR09,Utrecht,1,,TRUE,38232259200960
2020-11-16,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,,TRUE,22750594356017
2020-11-16,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,,TRUE,4876628336814
2020-11-16,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,,TRUE,32436278034841
2020-11-16,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678267521",,TRUE,18635568739024
2020-11-16,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265321732479",,TRUE,18635568739024
2020-11-16,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482384823848",,TRUE,37400477731242
2020-11-16,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,0915176151761518",,TRUE,37400477731242
2020-11-16,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",,TRUE,27832371810165
2020-11-16,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",,TRUE,27832371810165
2020-11-16,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,,TRUE,20512913676510
2020-11-16,7014,Ruurlo,227110,456214,7261MH,VR06,Noord- en Oost-Gelderland,1,,TRUE,4641157473394
2020-11-15,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,,TRUE,57635837705188
2020-11-16,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,,TRUE,7240597315733
2020-11-16,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,,TRUE,34702984675291
2020-11-16,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,,TRUE,5196598916193
2020-11-13,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",,TRUE,543391347328957
2020-11-13,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",,TRUE,543391347328957
2020-11-16,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,,TRUE,12550724932173
2020-11-16,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,,TRUE,23701972532319
2020-11-16,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,,TRUE,31389003768809
2020-11-16,4020,Steenwijk,203100,533300,8331PH,VR04,IJsselland,1,,TRUE,14112515424480
2020-11-14,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,,TRUE,11764358270831
2020-11-16,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",,TRUE,17185332942563
2020-11-16,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",,TRUE,17185332942563
2020-11-13,9025,Tiel,158131,436516,4004KG,VR08,Gelderland-Zuid,1,,TRUE,39115166691108
2020-11-15,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,,TRUE,64703574522868
2020-11-16,11006,Uithoorn,117073,472559,1422AJ,VR13,Amsterdam-Amstelland,1,,TRUE,32497091871228
2020-11-16,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,,TRUE,9179879036328
2020-11-06,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,,TRUE,23655535062008
2020-11-09,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,,TRUE,27651010723013
2020-11-11,8011,Harderwijk,171615,485571,3846AV,VR07,Gelderland-Midden,"0,0882366643372933",,TRUE,15267838343689
2020-11-11,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763335662707",,TRUE,15267838343689
2020-11-11,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,2887506906448
2020-11-12,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,2556767528713
2020-11-12,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,40481208539745
2020-11-16,3022,Emmen,255924,528133,7833HR,VR03,Drenthe,1,,TRUE,22815561034701
2020-11-16,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,3423620046096
2020-11-16,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,,TRUE,34526236162065
2020-11-16,11005,Amstelveen,121063,480600,1183TN,VR13,Amsterdam-Amstelland,1,,TRUE,366992938998393
2020-11-13,27011,Biest-Houtakker,140100,390200,5084HW,VR22,Brabant-Zuidoost,"0,130256657428606",,TRUE,153347113792091
2020-11-13,27011,Biest-Houtakker,140100,390200,5084HW,VR20,Midden- en West-Brabant,"0,869743342571394",,TRUE,153347113792091
2020-11-15,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,,TRUE,333915631674105
2020-11-16,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,,TRUE,6537625185966
2020-11-15,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,,TRUE,318378576658321
2020-11-15,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,,TRUE,231413864654076
2020-11-15,9040,Haaften,143762,426073,4175LN,VR08,Gelderland-Zuid,1,,TRUE,180375571217119
2020-11-13,13003,Velsen,105573,497099,1981LE,VR12,Kennemerland,1,,TRUE,47939065921652
2020-11-16,2025,Akkrum,185000,562100,8491EK,VR02,Friesland,1,,TRUE,7039712282342
2020-11-16,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,,TRUE,0
2020-11-16,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,10082709650904
2020-11-16,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",,TRUE,33334899209024
2020-11-16,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",,TRUE,33334899209024
2020-11-16,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,,TRUE,8269995844080
2020-11-16,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,,TRUE,15556428183199
2020-11-16,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,,TRUE,3229889945152
2020-11-15,10029,Wijk Bij Duurstede,149593,442642,3961MT,VR09,Utrecht,1,,TRUE,31180093910156
2020-11-16,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,,TRUE,16922922967305
2020-11-15,25029,Willemstad,90600,411500,4797SC,VR20,Midden- en West-Brabant,1,,TRUE,36911929801929
2020-11-16,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,14039856274468
2020-11-16,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,3143953944025
2020-11-16,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,0
2020-11-15,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,20989377079516
2020-11-16,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,,TRUE,9971254265477
