Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
2020-12-08,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763335662707",,TRUE,3765533085263
2020-12-07,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,134797244410154
2020-12-08,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,,TRUE,4453136417801
2020-12-08,9025,Tiel,158131,436516,4004KG,VR08,Gelderland-Zuid,1,,TRUE,11203427059537
2020-12-08,17016,Alblasserdam,105800,429300,2952AT,VR18,Zuid-Holland-Zuid,1,,TRUE,9696908489051
2020-12-08,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,,TRUE,11631344778527
2020-12-08,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,,TRUE,10864811581357
2020-12-08,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,,TRUE,12970385904330
2020-12-08,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879232301",,TRUE,11189336864348
2020-12-08,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763172189",,TRUE,11189336864348
2020-12-08,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,49067535759551",,TRUE,11189336864348
2020-12-08,9037,Gorinchem,128920,427820,4213KC,VR08,Gelderland-Zuid,"0,161238223418573",,TRUE,12869269880152
2020-12-08,9037,Gorinchem,128920,427820,4213KC,VR18,Zuid-Holland-Zuid,"0,838761776581427",,TRUE,12869269880152
2020-12-08,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,,TRUE,24112524133729
2020-12-08,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,,TRUE,4562813290509
2020-12-08,17026,Hardinxveld-Giessendam,117200,426100,3371EN,VR18,Zuid-Holland-Zuid,1,,TRUE,15485889414060
2020-12-08,17041,Hellevoetsluis,71521,428945,3225LN,VR17,Rotterdam-Rijnmond,"0,9679400271154",,TRUE,26027261485231
2020-12-08,17041,Hellevoetsluis,71521,428945,3225LN,VR18,Zuid-Holland-Zuid,"0,0320599728846",,TRUE,26027261485231
2020-12-08,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",,TRUE,6044623538124
2020-12-08,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",,TRUE,6044623538124
2020-12-08,13034,Lisse,98792,473411,2162CN,VR16,Hollands-Midden,1,,TRUE,19427265616249
2020-12-08,15004,Nieuwe Waterweg,70200,442700,3151XE,VR15,Haaglanden,"0,841309046001852",,TRUE,16853689793198
2020-12-08,15004,Nieuwe Waterweg,70200,442700,3151XE,VR17,Rotterdam-Rijnmond,"0,158690953998148",,TRUE,16853689793198
2020-12-09,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482384823848",,TRUE,19527218347367
2020-12-09,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,0915176151761518",,TRUE,19527218347367
2020-12-08,13038,Nieuwveen,112426,466225,2441LB,VR16,Hollands-Midden,1,,TRUE,9941478668068
2020-12-08,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,,TRUE,234578432863
2020-12-08,13047,Nieuwe Wetering,101950,469745,2376BE,VR16,Hollands-Midden,1,,TRUE,7957901299614
2020-12-08,17013,Papendrecht,107800,426600,3354AW,VR18,Zuid-Holland-Zuid,1,,TRUE,22683050973051
2020-12-08,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,,TRUE,7016911340035
2020-12-08,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,,TRUE,3289614016182
2020-12-08,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,,TRUE,15259637262918
2020-12-08,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,,TRUE,11401176562493
2020-12-08,26005,Sleeuwijk,123500,425300,4254LB,VR20,Midden- en West-Brabant,1,,TRUE,16293678859655
2020-12-08,17052,Sliedrecht,114500,427000,3364BC,VR18,Zuid-Holland-Zuid,1,,TRUE,19608255186552
2020-12-08,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,,TRUE,20018890822499
2020-12-08,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",,TRUE,12107040708038
2020-12-08,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",,TRUE,12107040708038
2020-12-08,17029,Vianen,135182,445641,4131KA,VR09,Utrecht,1,,TRUE,9060924919879
2020-12-08,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,,TRUE,12158427419750
2020-12-08,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,,TRUE,3244310411731
2020-12-08,25029,Willemstad,90600,411500,4797SC,VR20,Midden- en West-Brabant,1,,TRUE,6017027372801
2020-12-08,9041,Zaltbommel,146704,425192,5301KN,VR08,Gelderland-Zuid,1,,TRUE,15036449528520
2020-12-08,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,,TRUE,6297934259359
2020-12-08,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678267521",,TRUE,10670785350994
2020-12-08,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265321732479",,TRUE,10670785350994
2020-12-08,4020,Steenwijk,203100,533300,8331PH,VR04,IJsselland,1,,TRUE,4596105192210
2020-12-08,5020,Almelo-Sumpel,239299,484446,7609BZ,VR05,Twente,1,,TRUE,23782979610686
2020-12-09,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,,TRUE,12951951660014
2020-12-08,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,22863310381000
2020-12-08,5003,Glanerbrug,263739,471249,7532AV,VR05,Twente,1,,TRUE,4476149503449
2020-12-08,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,,TRUE,35259468399671
2020-12-09,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,,TRUE,16153200842733
2020-12-08,5015,Losser,266098,475953,7581PB,VR05,Twente,1,,TRUE,20124439336065
2020-12-09,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,,TRUE,15505982573954
2020-12-09,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,,TRUE,29066324808208
2020-12-09,11008,Blaricum,145684,475176,1261JL,VR14,Gooi en Vechtstreek,"0,706612903",,TRUE,44730905874351
2020-12-09,11008,Blaricum,145684,475176,1261JL,VR09,Utrecht,"0,293387097",,TRUE,44730905874351
2020-12-09,22013,Breskens,29600,378900,4511PR,VR19,Zeeland,1,,TRUE,5059192730005
2020-12-09,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,,TRUE,2200102558815
2020-12-09,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,,TRUE,5173550643644
2020-12-09,7018,Dinxperlo,229680,430250,7091HB,VR06,Noord- en Oost-Gelderland,1,,TRUE,14211305980149
2020-12-09,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,,TRUE,33806253628009
2020-12-09,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,,TRUE,3868962031753
2020-12-09,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,,TRUE,18677860253624
2020-12-09,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,,TRUE,11361875734581
2020-12-09,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,,TRUE,31470889911840
2020-12-09,4022,Holten,225030,473360,7451NG,VR04,IJsselland,"0,265811388701328",,TRUE,19654752137633
2020-12-09,4022,Holten,225030,473360,7451NG,VR05,Twente,"0,734188611298672",,TRUE,19654752137633
2020-12-09,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,29222744610292
2020-12-09,11012,Huizen,145022,480262,1271AA,VR14,Gooi en Vechtstreek,1,,TRUE,29255571400951
2020-12-09,24001,Hulst,63500,366400,4567PJ,VR19,Zeeland,1,,TRUE,6076512602292
2020-12-09,24002,Kloosterzande,60106,377203,4587LH,VR19,Zeeland,1,,TRUE,4220036245957
2020-12-09,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,,TRUE,14100737980716
2020-12-09,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",,TRUE,13265372970243
2020-12-09,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",,TRUE,13265372970243
2020-12-09,22012,Oostburg,23604,373884,4501PK,VR19,Zeeland,1,,TRUE,23642381804390
2020-12-09,19001,Sint Maartensdijk,63979,397049,4695PP,VR19,Zeeland,1,,TRUE,12877977900473
2020-12-09,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,,TRUE,18781675090035
2020-12-09,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,,TRUE,16418305452685
2020-12-09,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,,TRUE,16180218254146
2020-12-09,7006,Wehl,211600,442600,7031EB,VR06,Noord- en Oost-Gelderland,1,,TRUE,1649111207321
2020-12-09,12018,Wieringen,131100,549100,1779GX,VR10,Noord-Holland-Noord,1,,TRUE,14534395238934
2020-12-09,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,12063428304810
2020-12-09,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,,TRUE,26432238637407
2020-12-09,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,70493242349640
2020-12-09,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,19927056556868
2020-12-09,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,,TRUE,31040085035221
2020-12-09,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,,TRUE,47288456045254
2020-12-09,30025,Gennep,194872,413098,6591BK,VR23,Limburg-Noord,1,,TRUE,43916921244630
2020-12-09,30016,Heugem,178114,314163,6247EN,VR24,Limburg-Zuid,1,,TRUE,32799732350650
2020-12-09,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,,TRUE,42454865287386
2020-12-09,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,,TRUE,7249384659132
2020-12-09,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,,TRUE,7564689384724
2020-12-09,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,42669069805583
2020-12-09,22008,Retranchement,15236,376894,4525ND,VR19,Zeeland,1,,TRUE,55976652059557
2020-12-09,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,,TRUE,3391718301001
2020-12-09,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,,TRUE,32116578743605
2020-12-09,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,49681256500440
2020-12-09,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,,TRUE,28177731039953
2020-12-09,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,,TRUE,16914659428023
2020-12-09,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,,TRUE,53583890793794
2020-12-09,10012,De Meern,128630,455740,3454HE,VR09,Utrecht,1,,TRUE,30717383826056
2020-12-09,17062,Heenvliet,76600,431700,3218LE,VR17,Rotterdam-Rijnmond,1,,TRUE,21469297199483
2020-12-09,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,,TRUE,36098582137380
2020-12-09,14003,Leidsche Rijn,131118,458344,3543AH,VR09,Utrecht,1,,TRUE,63221795186181
2020-12-09,10038,Lopik,125557,442432,3411ML,VR16,Hollands-Midden,1,,TRUE,164615934665298
2020-12-09,25008,Ossendrecht,80900,378500,4641JM,VR20,Midden- en West-Brabant,1,,TRUE,18485862276169
2020-12-09,10032,Oudewater,118424,448016,3421GK,VR09,Utrecht,1,,TRUE,42144058104704
2020-12-09,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,,TRUE,20606662810211
2020-12-09,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,,TRUE,7738954045064
2020-12-09,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,,TRUE,11666377243913
2020-12-09,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,,TRUE,18850324270755
2020-12-09,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,,TRUE,48243365735820
2020-12-09,17002,Bergambacht,113800,439300,2861CD,VR16,Hollands-Midden,1,,TRUE,26951630704495
2020-12-09,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,,TRUE,8864744064141
2020-12-09,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,,TRUE,99932323066158
2020-12-09,17053,De Groote Zaag,100600,434600,2931LD,VR16,Hollands-Midden,"0,405761817812944",,TRUE,40069912663951
2020-12-09,17053,De Groote Zaag,100600,434600,2931LD,VR17,Rotterdam-Rijnmond,"0,594238182187056",,TRUE,40069912663951
2020-12-09,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,,TRUE,28244449271148
2020-12-09,9038,Gendt,193433,431657,6691MN,VR07,Gelderland-Midden,1,,TRUE,30355631752114
2020-12-09,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,,TRUE,35170198271271
2020-12-09,9042,Millingen aan de Rijn,198791,430874,6579JC,VR08,Gelderland-Zuid,1,,TRUE,7738055795956
2020-12-09,10024,Montfoort,124219,450515,3417XK,VR09,Utrecht,1,,TRUE,30811977444402
2020-12-09,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,,TRUE,49830228048172
2020-12-09,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,,TRUE,70316351833544
2020-12-09,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,,TRUE,24931537776298
2020-12-09,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,,TRUE,13444710698917
2020-12-10,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,,TRUE,30747317187492
2020-12-10,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,,TRUE,6162984242221
2020-12-10,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,,TRUE,17601526429279
2020-12-10,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,23687183856827
2020-12-09,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,,TRUE,11488110520260
2020-12-10,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,965717880169838",,TRUE,43043637302152
2020-12-10,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,034282119830162",,TRUE,43043637302152
2020-12-10,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,2779446833596
2020-12-09,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,,TRUE,13509165023720
2020-12-10,4017,Vollenhove,192970,520574,8325PP,VR04,IJsselland,1,,TRUE,6153606557855
2020-12-10,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,,TRUE,15644976899190
2020-12-10,5020,Almelo-Sumpel,239299,484446,7609BZ,VR05,Twente,1,,TRUE,28810271493034
2020-12-10,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,,TRUE,15767909259147
2020-12-10,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,,TRUE,7742376014833
2020-12-10,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,,TRUE,27004438408951
2020-12-10,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,,TRUE,2558962237159
2020-12-10,33001,Foxhol,243400,576300,9607PW,VR03,Drenthe,"0,50765631646108",,TRUE,21198374366304
2020-12-10,33001,Foxhol,243400,576300,9607PW,VR01,Groningen,"0,49234368353892",,TRUE,21198374366304
2020-12-10,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,,TRUE,5669395660700
2020-12-10,1026,Hoogezand,247700,576900,9611CE,VR01,Groningen,1,,TRUE,7757691985181
2020-12-10,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,,TRUE,10067013094488
2020-12-10,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,,TRUE,24506693606033
2020-12-10,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,,TRUE,10626733488832
2020-12-10,1038,Scheve Klap,260935,587450,9944VB,VR01,Groningen,1,,TRUE,21234161546704
2020-12-10,11006,Uithoorn,117073,472559,1422AJ,VR13,Amsterdam-Amstelland,1,,TRUE,13580445161944
2020-12-10,1011,Uithuizermeeden,244865,603300,9982EM,VR01,Groningen,1,,TRUE,31595081807782
2020-12-10,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,,TRUE,18536390866742
2020-12-10,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,,TRUE,19154350919890
2020-12-10,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,,TRUE,9718775285071
2020-12-10,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,,TRUE,0
2020-12-10,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,,TRUE,9174245734099
2020-12-10,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,,TRUE,22423017298312
2020-12-10,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,,TRUE,10489325572229
2020-12-09,10035,Rhenen,164900,442800,3911TZ,VR09,Utrecht,1,,TRUE,6260277361463
2020-12-03,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",,TRUE,62923869080957
2020-12-03,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",,TRUE,62923869080957
2020-12-02,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,,TRUE,11343584917550
2020-12-06,13048,Waddinxveen-Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,,TRUE,22935667638956
2020-12-04,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,,TRUE,2715996943317
2020-12-03,10029,Wijk Bij Duurstede,149593,442642,3961MT,VR09,Utrecht,1,,TRUE,16238087233236
2020-12-07,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",,TRUE,8881074387859
2020-12-07,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",,TRUE,8881074387859
2020-12-07,28002,Asten,179800,378200,5725TB,VR22,Brabant-Zuidoost,1,,TRUE,9523457795350
2020-12-07,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,,TRUE,18024318487090
2020-12-07,25019,Chaam,117900,391600,4861TA,VR20,Midden- en West-Brabant,1,,TRUE,5287365633948
2020-12-07,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,,TRUE,13298813616771
2020-12-07,17044,Dordrecht,110155,425519,3313LA,VR18,Zuid-Holland-Zuid,1,,TRUE,21336398902405
2020-12-07,13039,Gouda,108721,446220,2808ND,VR16,Hollands-Midden,1,,TRUE,16419374417837
2020-12-07,13004,Heemstede,103942,484268,2102LS,VR12,Kennemerland,1,,TRUE,15817463536860
2020-12-07,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,,TRUE,26771520418463
2020-12-07,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,,TRUE,10274852249815
2020-12-07,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027027027",,TRUE,35488608591130
2020-12-07,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972972972973",,TRUE,35488608591130
2020-12-07,16010,Kralingseveer,96837,435900,2909LM,VR17,Rotterdam-Rijnmond,1,,TRUE,12780225180955
2020-12-07,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,,TRUE,7250693519595
2020-12-07,9024,Nijmegen,183502,429077,6551DK,VR08,Gelderland-Zuid,1,,TRUE,21418870160725
2020-12-07,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,,TRUE,11429897066693
2020-12-07,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,,TRUE,22457597952085
2020-12-07,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,,TRUE,3746340201138
2020-12-07,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,,TRUE,768805888618
2020-12-07,13012,Haarlem Schalkwijk,106080,487038,2035RB,VR12,Kennemerland,1,,TRUE,24962763036135
2020-12-07,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,,TRUE,11567252083616
2020-12-07,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,,TRUE,13117401610843
2020-12-07,28006,Vinkel,159118,412520,5382JE,VR21,Brabant-Noord,1,,TRUE,3923183281221
2020-12-07,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,14762216420760
2020-12-07,17078,Zwijndrecht,99372,425252,3336LM,VR18,Zuid-Holland-Zuid,1,,TRUE,9214277923228
2020-12-04,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,,TRUE,578363139453
2020-12-07,15008,Harnaschpolder,81598,447803,2635BX,VR15,Haaglanden,"0,959505899",,TRUE,14238324363411
2020-12-07,15008,Harnaschpolder,81598,447803,2635BX,VR16,Hollands-Midden,"0,004198207",,TRUE,14238324363411
2020-12-07,15008,Harnaschpolder,81598,447803,2635BX,VR17,Rotterdam-Rijnmond,"0,036295894",,TRUE,14238324363411
2020-12-07,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,,TRUE,28091084635254
2020-12-04,22013,Breskens,29600,378900,4511PR,VR19,Zeeland,1,,TRUE,1003305102498
2020-12-04,22008,Retranchement,15236,376894,4525ND,VR19,Zeeland,1,,TRUE,5812161042279
2020-12-04,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,,TRUE,5726699375844
2020-12-04,22012,Oostburg,23604,373884,4501PK,VR19,Zeeland,1,,TRUE,5192401877999
2020-11-21,5016,Goor,235990,473869,7471ET,VR05,Twente,1,,TRUE,41314741189594
2020-12-06,13023,Noordwijk,90748,470767,2201AH,VR16,Hollands-Midden,1,,TRUE,35782392908652
2020-12-06,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,,TRUE,156798532267416
2020-12-05,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,,TRUE,6773435441086
2020-12-05,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,1005723542981
2020-12-08,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,,TRUE,2760941811529
2020-12-08,8009,Elburg,185364,496800,8081HH,VR06,Noord- en Oost-Gelderland,1,,TRUE,15600158838207
2020-12-08,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,11877769098917
2020-12-08,5016,Goor,235990,473869,7471ET,VR05,Twente,1,,TRUE,16054136929374
2020-12-09,7014,Ruurlo,227110,456214,7261MH,VR06,Noord- en Oost-Gelderland,1,,TRUE,5797690978004
2020-12-09,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,,TRUE,16412711563281
2020-12-09,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268326903",,TRUE,66847304803929
2020-12-09,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014731673097",,TRUE,66847304803929
2020-12-09,17068,Berkenwoude,108000,438000,2825AB,VR16,Hollands-Midden,1,,TRUE,9323066174863
2020-12-09,5011,Denekamp,267103,489800,7591NK,VR05,Twente,1,,TRUE,6814381812535
2020-12-09,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,0375505488157135",,TRUE,57421511004363
2020-12-09,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451184286",,TRUE,57421511004363
2020-12-09,5018,Ootmarsum,259958,492709,7637PG,VR05,Twente,1,,TRUE,9775390629073
2020-12-09,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,24768301326038
2020-12-10,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,,TRUE,27379773911644
2020-12-10,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",,TRUE,50654436752627
2020-12-10,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",,TRUE,50654436752627
2020-12-10,2025,Akkrum,185000,562100,8491EK,VR02,Friesland,1,,TRUE,3908255076120
2020-12-10,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,,TRUE,22038026126023
2020-12-10,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,,TRUE,16456316646705
2020-12-10,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,5930363313418
2020-12-10,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,16629236578108
2020-12-10,27004,Boxtel,150900,402200,5283SC,VR21,Brabant-Noord,1,,TRUE,39931712885426
2020-12-10,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,,TRUE,10919813021000
2020-12-10,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,,TRUE,21162703210434
2020-12-10,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,,TRUE,20588970469884
2020-12-10,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,14323615367783
2020-12-10,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,33782952939261
2020-12-10,9039,Dreumel,158613,426637,6621KX,VR08,Gelderland-Zuid,1,,TRUE,11372054803695
2020-12-10,9027,Druten,169058,433793,6651BP,VR08,Gelderland-Zuid,1,,TRUE,11968856135501
2020-12-10,9034,Eck En Wiel,159565,442798,4024BV,VR08,Gelderland-Zuid,1,,TRUE,23760657463303
2020-12-10,27003,Eindhoven,163244,385678,5631AG,VR22,Brabant-Zuidoost,1,,TRUE,40921574374157
2020-12-10,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,23824156987764
2020-12-10,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,,TRUE,24072116815009
2020-12-10,5003,Glanerbrug,263739,471249,7532AV,VR05,Twente,1,,TRUE,20115547920064
2020-12-10,5016,Goor,235990,473869,7471ET,VR05,Twente,1,,TRUE,12217244783349
2020-12-10,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,7262570938276
2020-12-10,16011,Groenedijk,101000,438100,2904LB,VR17,Rotterdam-Rijnmond,1,,TRUE,35026579016111
2020-12-10,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,,TRUE,21196259485095
2020-12-10,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,12877028086867
